Item Name,Game Name,Listed On,Acted On,Display Price,Price in Cents,Type,Market Name,App Id,Context Id,Asset Id,Instance Id,Class Id,Unowned Context Id,Unowned Id
"Sticker | Flex","Counter-Strike 2","15 Feb","15 Feb","0,67€","67","sale","Sticker | Flex","730","2","41847902379","6660831740","6216351474","2","41847902379"
"Sticker | Taste Bud","Counter-Strike 2","15 Feb","15 Feb","0,28€","28","sale","Sticker | Taste Bud","730","2","41850459137","6660831740","6216349769","2","41850459137"
"Sticker | Flex","Counter-Strike 2","15 Feb","15 Feb","0,67€","67","sale","Sticker | Flex","730","2","41847896994","6660831740","6216351474","2","41847896994"
"Sticker | Ribbon Tie","Counter-Strike 2","15 Feb","15 Feb","0,56€","56","sale","Sticker | Ribbon Tie","730","2","41850454434","6660831740","6216378617","2","41850454434"
"Sticker | donk (Champion) | Shanghai 2024","Counter-Strike 2","15 Feb","15 Feb","0,02€","2","sale","Sticker | donk (Champion) | Shanghai 2024","730","2","41403757006","188530139","6449443157","2","41403757006"
"Sticker | donk (Champion) | Shanghai 2024","Counter-Strike 2","15 Feb","15 Feb","0,02€","2","sale","Sticker | donk (Champion) | Shanghai 2024","730","2","41403771589","188530139","6449443157","2","41403771589"
"Sticker | donk | Shanghai 2024","Counter-Strike 2","15 Feb","15 Feb","0,08€","8","sale","Sticker | donk | Shanghai 2024","730","2","41403916316","188530139","6360303497","2","41403916316"
"Sticker | Strike A Pose","Counter-Strike 2","15 Feb","15 Feb","0,11€","11","sale","Sticker | Strike A Pose","730","2","41772309694","6646944844","6216346120","2","41772309694"
"Sticker | Strike A Pose","Counter-Strike 2","14 Feb","14 Feb","0,09€","9","sale","Sticker | Strike A Pose","730","2","41765636637","519977179","6216346120","2","41765636637"
"Sticker | Strike A Pose","Counter-Strike 2","14 Feb","14 Feb","0,11€","11","sale","Sticker | Strike A Pose","730","2","41833917282","6656875355","6216346120","2","41833917282"
"Sticker | Fly High","Counter-Strike 2","14 Feb","14 Feb","0,08€","8","sale","Sticker | Fly High","730","2","41830818873","6656875355","6216350757","2","41830818873"
"Charm | Stitch-Loaded","Counter-Strike 2","14 Feb","14 Feb","0,25€","25","sale","Charm | Stitch-Loaded","730","2","41799182051","6653982977","6216350895","2","41799182051"
"Sticker | Strike A Pose","Counter-Strike 2","14 Feb","14 Feb","0,10€","10","sale","Sticker | Strike A Pose","730","2","41823175445","6656875355","6216346120","2","41823175445"
"Sticker | Clown Nose","Counter-Strike 2","14 Feb","14 Feb","0,10€","10","sale","Sticker | Clown Nose","730","2","41831855126","6656875355","6216375799","2","41831855126"
"Sticker | Strike A Pose","Counter-Strike 2","14 Feb","14 Feb","0,11€","11","sale","Sticker | Strike A Pose","730","2","41806641487","6652065487","6216346120","2","41806641487"
"Charm | Backsplash","Counter-Strike 2","14 Feb","14 Feb","0,21€","21","sale","Charm | Backsplash","730","2","41759921135","6279171834","6216348986","2","41759921135"
"Charm | Backsplash","Counter-Strike 2","14 Feb","14 Feb","0,22€","22","sale","Charm | Backsplash","730","2","41791281283","6652756620","6216348986","2","41791281283"
"Charm | Stitch-Loaded","Counter-Strike 2","14 Feb","14 Feb","0,26€","26","sale","Charm | Stitch-Loaded","730","2","41834500852","6659139667","6216350895","2","41834500852"
"Sticker | zont1x (Glitter) | Shanghai 2024","Counter-Strike 2","14 Feb","14 Feb","0,01€","1","sale","Sticker | zont1x (Glitter) | Shanghai 2024","730","2","41403709937","188530139","6360300208","2","41403709937"
"Sticker | Flex","Counter-Strike 2","14 Feb","14 Feb","0,68€","68","sale","Sticker | Flex","730","2","41832269162","6656875355","6216351474","2","41832269162"
"Sticker | Winding Scorch (Foil)","Counter-Strike 2","14 Feb","14 Feb","2,95€","295","sale","Sticker | Winding Scorch (Foil)","730","2","41830175100","6656875355","6216346859","2","41830175100"
"Souvenir CZ75-Auto | Framework","Counter-Strike 2","14 Feb","14 Feb","0,01€","1","sale","Souvenir CZ75-Auto | Framework (Field-Tested)","730","2","40852027612","6276347027","6276304539","2","40852027612"
"Souvenir XM1014 | Blue Tire","Counter-Strike 2","14 Feb","14 Feb","0,01€","1","sale","Souvenir XM1014 | Blue Tire (Field-Tested)","730","2","40852027615","6276347027","6276298551","2","40852027615"
"Souvenir SG 553 | Lush Ruins","Counter-Strike 2","14 Feb","14 Feb","0,01€","1","sale","Souvenir SG 553 | Lush Ruins (Minimal Wear)","730","2","40852037286","6276300216","6276299546","2","40852037286"
"Sticker | huNter- (Glitter) | Shanghai 2024","Counter-Strike 2","14 Feb","14 Feb","0,01€","1","sale","Sticker | huNter- (Glitter) | Shanghai 2024","730","2","41403967599","188530139","6360298208","2","41403967599"
"Sticker | karrigan (Glitter) | Shanghai 2024","Counter-Strike 2","14 Feb","14 Feb","0,01€","1","sale","Sticker | karrigan (Glitter) | Shanghai 2024","730","2","41403968124","188530139","6360306855","2","41403968124"
"Charm | Lil' Crass","Counter-Strike 2","14 Feb","14 Feb","0,54€","54","sale","Charm | Lil' Crass","730","2","41834500039","6657555302","6216349665","2","41834500039"
"Charm | Lil' Whiskers","Counter-Strike 2","14 Feb","14 Feb","2,04€","204","sale","Charm | Lil' Whiskers","730","2","41832265458","6659735037","6216373013","2","41832265458"
"Charm | Lil' Crass","Counter-Strike 2","14 Feb","14 Feb","0,54€","54","sale","Charm | Lil' Crass","730","2","41833302753","6659079190","6216349665","2","41833302753"
"Sticker | Clown Wig","Counter-Strike 2","14 Feb","14 Feb","0,18€","18","sale","Sticker | Clown Wig","730","2","41834502602","6656875355","6216349455","2","41834502602"
"Sticker | Boom Blast","Counter-Strike 2","14 Feb","14 Feb","0,04€","4","sale","Sticker | Boom Blast","730","2","41834501756","6656875355","6216348446","2","41834501756"
"Sticker | Chompers","Counter-Strike 2","14 Feb","14 Feb","0,35€","35","sale","Sticker | Chompers","730","2","41833917703","6656875355","6216353729","2","41833917703"
"Sticker | From The Deep (Glitter)","Counter-Strike 2","14 Feb","14 Feb","0,22€","22","sale","Sticker | From The Deep (Glitter)","730","2","41833916655","6656875355","6216348259","2","41833916655"
"Sticker | From The Deep (Glitter)","Counter-Strike 2","14 Feb","14 Feb","0,22€","22","sale","Sticker | From The Deep (Glitter)","730","2","41833309500","6656875355","6216348259","2","41833309500"
"Sticker | Taste Bud","Counter-Strike 2","14 Feb","14 Feb","0,27€","27","sale","Sticker | Taste Bud","730","2","41831854254","6656875355","6216349769","2","41831854254"
"Sticker | Boom Trail (Glitter)","Counter-Strike 2","14 Feb","14 Feb","0,21€","21","sale","Sticker | Boom Trail (Glitter)","730","2","41831853272","6656875355","6216349662","2","41831853272"
"Sticker | Say Cheese (Holo)","Counter-Strike 2","14 Feb","14 Feb","0,61€","61","sale","Sticker | Say Cheese (Holo)","730","2","41831265852","6656875355","6216426822","2","41831265852"
"Sticker | Chompers","Counter-Strike 2","14 Feb","14 Feb","0,35€","35","sale","Sticker | Chompers","730","2","41831264343","6656875355","6216353729","2","41831264343"
"Sticker | Kawaii Eyes (Glitter)","Counter-Strike 2","14 Feb","14 Feb","0,85€","85","sale","Sticker | Kawaii Eyes (Glitter)","730","2","41831262636","6656875355","6216363458","2","41831262636"
"Sticker | Gold Teef (Foil)","Counter-Strike 2","14 Feb","14 Feb","0,72€","72","sale","Sticker | Gold Teef (Foil)","730","2","41830826350","6656875355","6216369294","2","41830826350"
"Sticker | Clown Wig","Counter-Strike 2","14 Feb","14 Feb","0,18€","18","sale","Sticker | Clown Wig","730","2","41830824771","6656875355","6216349455","2","41830824771"
"Sticker | Kawaii Eyes (Glitter)","Counter-Strike 2","14 Feb","14 Feb","0,85€","85","sale","Sticker | Kawaii Eyes (Glitter)","730","2","41830820833","6656875355","6216363458","2","41830820833"
"Sticker | Clown Wig","Counter-Strike 2","14 Feb","14 Feb","0,18€","18","sale","Sticker | Clown Wig","730","2","41823177040","6656875355","6216349455","2","41823177040"
"Charm | Big Kev","Counter-Strike 2","14 Feb","14 Feb","0,51€","51","sale","Charm | Big Kev","730","2","41830173472","6657040859","6216348608","2","41830173472"
"Sticker | From The Deep (Glitter)","Counter-Strike 2","14 Feb","14 Feb","0,22€","22","sale","Sticker | From The Deep (Glitter)","730","2","41823178416","6656875355","6216348259","2","41823178416"
"StatTrak™ CZ75-Auto | Imprint","Counter-Strike 2","14 Feb","14 Feb","0,50€","50","sale","StatTrak™ CZ75-Auto | Imprint (Minimal Wear)","730","2","37155253307","188530454","1934539041","2","37155253307"
"P250 | X-Ray","Counter-Strike 2","14 Feb","14 Feb","0,60€","60","sale","P250 | X-Ray (Factory New)","730","2","40911405635","6276309541","3554126661","2","40911405635"
"SG 553 | Darkwing","Counter-Strike 2","14 Feb","14 Feb","2,19€","219","sale","SG 553 | Darkwing (Factory New)","730","2","41970660427","480085569","3770669117","2","41970660427"
"Charm | Stitch-Loaded","Counter-Strike 2","14 Feb","14 Feb","0,26€","26","sale","Charm | Stitch-Loaded","730","2","41970506318","6645187997","6216350895","2","41970506318"
"Charm | Lil' Cap Gun","Counter-Strike 2","14 Feb","14 Feb","0,25€","25","sale","Charm | Lil' Cap Gun","730","2","41765635846","6643792646","6216347811","2","41765635846"
"Charm | Lil' Cap Gun","Counter-Strike 2","14 Feb","14 Feb","0,22€","22","sale","Charm | Lil' Cap Gun","730","2","41764419740","6645187998","6216347811","2","41764419740"
"Sticker | From The Deep","Counter-Strike 2","13 Feb","13 Feb","0,11€","11","sale","Sticker | From The Deep","730","2","41804498372","6652065487","6216346843","2","41804498372"
"Charm | Pinch O' Salt","Counter-Strike 2","13 Feb","13 Feb","0,60€","60","sale","Charm | Pinch O' Salt","730","2","41803479461","6654673569","6216354694","2","41803479461"
"Sticker | Gold Teef (Foil)","Counter-Strike 2","13 Feb","13 Feb","0,74€","74","sale","Sticker | Gold Teef (Foil)","730","2","41801565616","6652065487","6216369294","2","41801565616"
"Sticker | Glare","Counter-Strike 2","13 Feb","13 Feb","0,09€","9","sale","Sticker | Glare","730","2","41801568355","6652065487","6216349547","2","41801568355"
"Sticker | Quick Peek","Counter-Strike 2","13 Feb","13 Feb","0,15€","15","sale","Sticker | Quick Peek","730","2","41809919291","6652065487","6216353727","2","41809919291"
"Sticker | Ribbon Tie","Counter-Strike 2","13 Feb","13 Feb","0,63€","63","sale","Sticker | Ribbon Tie","730","2","41801561188","6652065487","6216378617","2","41801561188"
"Charm | That's Bananas","Counter-Strike 2","13 Feb","13 Feb","1,79€","179","sale","Charm | That's Bananas","730","2","41800619162","6654359029","6216374960","2","41800619162"
"Sticker | From The Deep (Glitter)","Counter-Strike 2","13 Feb","13 Feb","0,22€","22","sale","Sticker | From The Deep (Glitter)","730","2","41801563134","6652065487","6216348259","2","41801563134"
"Sticker | Clown Wig","Counter-Strike 2","13 Feb","13 Feb","0,20€","20","sale","Sticker | Clown Wig","730","2","41800628420","6652065487","6216349455","2","41800628420"
"Sticker | Taste Bud","Counter-Strike 2","13 Feb","13 Feb","0,26€","26","sale","Sticker | Taste Bud","730","2","41822791883","519977179","6216349769","2","41822791883"
"Sticker | Taste Bud","Counter-Strike 2","13 Feb","13 Feb","0,26€","26","sale","Sticker | Taste Bud","730","2","41809923436","6652065487","6216349769","2","41809923436"
"Sticker | Hypnoteyes (Holo)","Counter-Strike 2","13 Feb","13 Feb","0,49€","49","sale","Sticker | Hypnoteyes (Holo)","730","2","41809914597","6652065487","6216373568","2","41809914597"
"Charm | Lil' SAS","Counter-Strike 2","13 Feb","13 Feb","0,69€","69","sale","Charm | Lil' SAS","730","2","41806639140","6654756728","6216349484","2","41806639140"
"Sticker | Chompers","Counter-Strike 2","13 Feb","13 Feb","0,36€","36","sale","Sticker | Chompers","730","2","41804500394","6652065487","6216353729","2","41804500394"
"Sticker | Chompers","Counter-Strike 2","13 Feb","13 Feb","0,36€","36","sale","Sticker | Chompers","730","2","41799184452","6652065487","6216353729","2","41799184452"
"Sticker | Blinky","Counter-Strike 2","13 Feb","13 Feb","0,47€","47","sale","Sticker | Blinky","730","2","41809906978","6652065487","6216348295","2","41809906978"
"Sticker | Hypnoteyes (Holo)","Counter-Strike 2","13 Feb","13 Feb","0,49€","49","sale","Sticker | Hypnoteyes (Holo)","730","2","41803481877","6652065487","6216373568","2","41803481877"
"Sticker | Blinky","Counter-Strike 2","13 Feb","13 Feb","0,46€","46","sale","Sticker | Blinky","730","2","41791284880","6652065487","6216348295","2","41791284880"
"Sticker | Glare","Counter-Strike 2","13 Feb","13 Feb","0,09€","9","sale","Sticker | Glare","730","2","41772844826","6646944844","6216349547","2","41772844826"
"Sticker | Googly Eye (Lenticular)","Counter-Strike 2","13 Feb","13 Feb","11,48€","1148","sale","Sticker | Googly Eye (Lenticular)","730","2","41956295671","6642477442","6216403898","2","41956295671"
"Charm | Lil' Ava","Counter-Strike 2","13 Feb","13 Feb","0,46€","46","sale","Charm | Lil' Ava","730","2","41776429516","6648590106","6216349718","2","41776429516"
"Charm | Lil' SAS","Counter-Strike 2","13 Feb","13 Feb","0,73€","73","sale","Charm | Lil' SAS","730","2","41777805434","6648964283","6216349484","2","41777805434"
"Dreams & Nightmares Case","Counter-Strike 2","12 Feb","12 Feb","1,57€","157","sale","Dreams & Nightmares Case","730","2","41943862672","302028390","4717330486","2","41943862672"
"G3SG1 | Polar Camo","Counter-Strike 2","12 Feb","12 Feb","0,01€","1","sale","G3SG1 | Polar Camo (Minimal Wear)","730","2","41936014040","302028390","310776567","2","41936014040"
"Charm | Titeenium AWP","Counter-Strike 2","12 Feb","12 Feb","6,44€","644","sale","Charm | Titeenium AWP","730","2","41772304510","6647539184","6216353317","2","41772304510"
"Charm | Chicken Lil'","Counter-Strike 2","12 Feb","12 Feb","2,13€","213","sale","Charm | Chicken Lil'","730","2","41761879351","6644541814","6216417089","2","41761879351"
"Charm | Lil' Sandy","Counter-Strike 2","12 Feb","12 Feb","1,44€","144","sale","Charm | Lil' Sandy","730","2","41761880545","6644014601","6216351722","2","41761880545"
"Charm | Pocket AWP","Counter-Strike 2","12 Feb","12 Feb","0,38€","38","sale","Charm | Pocket AWP","730","2","41764418991","6645188002","6216353647","2","41764418991"
"Charm | Lil' Sandy","Counter-Strike 2","12 Feb","12 Feb","1,44€","144","sale","Charm | Lil' Sandy","730","2","41761878341","6644541816","6216351722","2","41761878341"
"Sticker | Taste Buddy (Holo)","Counter-Strike 2","12 Feb","12 Feb","2,42€","242","sale","Sticker | Taste Buddy (Holo)","730","2","41760534682","6642477442","6216381451","2","41760534682"
"Charm | Pocket AWP","Counter-Strike 2","12 Feb","12 Feb","0,38€","38","sale","Charm | Pocket AWP","730","2","41759920164","6644541819","6216353647","2","41759920164"
"Sticker | Flex","Counter-Strike 2","12 Feb","12 Feb","0,85€","85","sale","Sticker | Flex","730","2","41779515712","6646944844","6216351474","2","41779515712"
"Sticker | Taste Bud","Counter-Strike 2","12 Feb","12 Feb","0,28€","28","sale","Sticker | Taste Bud","730","2","41754934501","6642477442","6216349769","2","41754934501"
"Charm | Lil' SAS","Counter-Strike 2","12 Feb","12 Feb","0,68€","68","sale","Charm | Lil' SAS","730","2","41760532467","6644541817","6216349484","2","41760532467"
"Sticker | Blinky","Counter-Strike 2","12 Feb","12 Feb","0,47€","47","sale","Sticker | Blinky","730","2","41760533840","6642477442","6216348295","2","41760533840"
"Charm | Baby's AK","Counter-Strike 2","12 Feb","12 Feb","0,58€","58","sale","Charm | Baby's AK","730","2","41754930726","6642876042","6216352183","2","41754930726"
"Sticker | Flex","Counter-Strike 2","12 Feb","12 Feb","0,84€","84","sale","Sticker | Flex","730","2","41754933003","6642477442","6216351474","2","41754933003"
"Sticker | Blinky","Counter-Strike 2","12 Feb","12 Feb","0,47€","47","sale","Sticker | Blinky","730","2","41772310805","6646944844","6216348295","2","41772310805"
"Charm | Lil' SAS","Counter-Strike 2","12 Feb","12 Feb","0,68€","68","sale","Charm | Lil' SAS","730","2","41772841550","6647652150","6216349484","2","41772841550"
"Sticker | Hypnoteyes (Holo)","Counter-Strike 2","12 Feb","12 Feb","0,52€","52","sale","Sticker | Hypnoteyes (Holo)","730","2","41764885866","6642477442","6216373568","2","41764885866"
"Charm | Pinch O' Salt","Counter-Strike 2","12 Feb","12 Feb","0,58€","58","sale","Charm | Pinch O' Salt","730","2","41762471162","6644623356","6216354694","2","41762471162"
"Sticker | Kawaii Eyes (Glitter)","Counter-Strike 2","12 Feb","12 Feb","0,91€","91","sale","Sticker | Kawaii Eyes (Glitter)","730","2","41765637250","6642477442","6216363458","2","41765637250"
"Sticker | From The Deep","Counter-Strike 2","12 Feb","12 Feb","0,12€","12","sale","Sticker | From The Deep","730","2","41777806691","6646944844","6216346843","2","41777806691"
"Sticker | Blinky","Counter-Strike 2","12 Feb","12 Feb","0,47€","47","sale","Sticker | Blinky","730","2","41779517392","6646944844","6216348295","2","41779517392"
"Sticker | Hypnoteyes (Holo)","Counter-Strike 2","12 Feb","12 Feb","0,52€","52","sale","Sticker | Hypnoteyes (Holo)","730","2","41779518711","6646944844","6216373568","2","41779518711"
"Sticker | Glare","Counter-Strike 2","12 Feb","12 Feb","0,09€","9","sale","Sticker | Glare","730","2","41779519610","6646944844","6216349547","2","41779519610"
"Sticker | Ribbon Tie","Counter-Strike 2","12 Feb","12 Feb","0,70€","70","sale","Sticker | Ribbon Tie","730","2","41780992139","6646944844","6216378617","2","41780992139"
"Sticker | Taste Bud","Counter-Strike 2","12 Feb","12 Feb","0,28€","28","sale","Sticker | Taste Bud","730","2","41780994249","6646944844","6216349769","2","41780994249"
"Sticker | Blinky","Counter-Strike 2","12 Feb","12 Feb","0,47€","47","sale","Sticker | Blinky","730","2","41780994863","6646944844","6216348295","2","41780994863"
"Sticker | XD","Counter-Strike 2","10 Feb","10 Feb","0,09€","9","sale","Sticker | XD","730","2","41728822777","6632568535","6216350737","2","41728822777"
"Charm | Pinch O' Salt","Counter-Strike 2","10 Feb","10 Feb","0,54€","54","sale","Charm | Pinch O' Salt","730","2","41754170137","6642876043","6216354694","2","41754170137"
"Sticker | Ribbon Tie","Counter-Strike 2","10 Feb","10 Feb","0,71€","71","sale","Sticker | Ribbon Tie","730","2","41747836046","6637504894","6216378617","2","41747836046"
"Sticker | Clown Nose","Counter-Strike 2","10 Feb","10 Feb","0,12€","12","sale","Sticker | Clown Nose","730","2","41741857400","6637504894","6216375799","2","41741857400"
"Sticker | Flex","Counter-Strike 2","9 Feb","9 Feb","1,05€","105","sale","Sticker | Flex","730","2","41730240110","6632568535","6216351474","2","41730240110"
"Sticker | Clown Nose","Counter-Strike 2","9 Feb","9 Feb","0,12€","12","sale","Sticker | Clown Nose","730","2","41724968330","6632568535","6216375799","2","41724968330"
"Sticker | Fly High","Counter-Strike 2","9 Feb","9 Feb","0,11€","11","sale","Sticker | Fly High","730","2","41732275218","6632568535","6216350757","2","41732275218"
"Sticker | From The Deep (Glitter)","Counter-Strike 2","9 Feb","9 Feb","0,25€","25","sale","Sticker | From The Deep (Glitter)","730","2","41729662942","6632568535","6216348259","2","41729662942"
"Sticker | Hypnoteyes (Holo)","Counter-Strike 2","9 Feb","9 Feb","0,54€","54","sale","Sticker | Hypnoteyes (Holo)","730","2","41722269032","6632568535","6216373568","2","41722269032"
"Sticker | Blinky","Counter-Strike 2","9 Feb","9 Feb","0,53€","53","sale","Sticker | Blinky","730","2","41724191152","6632568535","6216348295","2","41724191152"
"MAG-7 | Heat","Counter-Strike 2","9 Feb","9 Feb","1,39€","139","sale","MAG-7 | Heat (Minimal Wear)","730","2","41868281672","188530139","937254203","2","41868281672"
"Charm | Lil' Cap Gun","Counter-Strike 2","8 Feb","8 Feb","0,28€","28","sale","Charm | Lil' Cap Gun","730","2","41684656697","6625624015","6216347811","2","41684656697"
"Charm | Lil' Crass","Counter-Strike 2","8 Feb","8 Feb","0,49€","49","sale","Charm | Lil' Crass","730","2","41707079065","6630959776","6216349665","2","41707079065"
"Charm | Big Kev","Counter-Strike 2","8 Feb","8 Feb","0,53€","53","sale","Charm | Big Kev","730","2","41700645975","6628414604","6216348608","2","41700645975"
"Charm | Backsplash","Counter-Strike 2","8 Feb","8 Feb","0,22€","22","sale","Charm | Backsplash","730","2","41683268805","6624852892","6216348986","2","41683268805"
"Sticker | XD","Counter-Strike 2","8 Feb","8 Feb","0,11€","11","sale","Sticker | XD","730","2","41234161965","519977179","6216350737","2","41234161965"
"Charm | Pocket AWP","Counter-Strike 2","8 Feb","8 Feb","0,41€","41","sale","Charm | Pocket AWP","730","2","41709126873","6630959775","6216353647","2","41709126873"
"MP5-SD | Neon Squeezer","Counter-Strike 2","8 Feb","8 Feb","0,10€","10","sale","MP5-SD | Neon Squeezer (Battle-Scarred)","730","2","41710450077","6627744039","6216346353","2","41710450077"
"Sack of Gems","Steam Gems","8 Feb","8 Feb","0,32€","32","sale","753-Sack of Gems","753","6","32841562720","0","667933237","6","33493577196"
"Sticker | Boom Detonation","Counter-Strike 2","8 Feb","8 Feb","0,05€","5","sale","Sticker | Boom Detonation","730","2","41711309817","6627744039","6216346225","2","41711309817"
"Sticker | Winding Scorch","Counter-Strike 2","8 Feb","8 Feb","0,43€","43","sale","Sticker | Winding Scorch","730","2","41711310608","6627744039","6216347423","2","41711310608"
"Sticker | Winding Scorch","Counter-Strike 2","8 Feb","8 Feb","0,43€","43","sale","Sticker | Winding Scorch","730","2","41710451282","6627744039","6216347423","2","41710451282"
"Charm | Whittle Knife","Counter-Strike 2","8 Feb","8 Feb","0,49€","49","sale","Charm | Whittle Knife","730","2","41720977887","6277531454","6216346414","2","41720977887"
"Sticker | broky (Glitter) | Shanghai 2024","Counter-Strike 2","8 Feb","8 Feb","0,01€","1","sale","Sticker | broky (Glitter) | Shanghai 2024","730","2","41403978712","188530139","6360297049","2","41403978712"
"Sticker | Taste Buddy (Holo)","Counter-Strike 2","7 Feb","7 Feb","2,57€","257","sale","Sticker | Taste Buddy (Holo)","730","2","41690370293","6622475288","6216381451","2","41690370293"
"Charm | Lil' Monster","Counter-Strike 2","7 Feb","7 Feb","6,24€","624","sale","Charm | Lil' Monster","730","2","41680262916","6624043886","6216369320","2","41680262916"
"Sticker | Rainbow Route (Holo)","Counter-Strike 2","7 Feb","7 Feb","0,97€","97","sale","Sticker | Rainbow Route (Holo)","730","2","41681261865","6622475288","6216349660","2","41681261865"
"Charm | Lil' Crass","Counter-Strike 2","7 Feb","7 Feb","0,49€","49","sale","Charm | Lil' Crass","730","2","41690369303","6625342855","6216349665","2","41690369303"
"Charm | Lil' Ava","Counter-Strike 2","7 Feb","7 Feb","0,44€","44","sale","Charm | Lil' Ava","730","2","41689565318","6626326363","6216349718","2","41689565318"
"Charm | Lil' SAS","Counter-Strike 2","7 Feb","7 Feb","0,66€","66","sale","Charm | Lil' SAS","730","2","41689149179","6626253152","6216349484","2","41689149179"
"Sticker | Fly High","Counter-Strike 2","7 Feb","7 Feb","0,09€","9","sale","Sticker | Fly High","730","2","41685748139","6622475288","6216350757","2","41685748139"
"Sticker | Boom Trail (Glitter)","Counter-Strike 2","7 Feb","7 Feb","0,18€","18","sale","Sticker | Boom Trail (Glitter)","730","2","41681263015","6622475288","6216349662","2","41681263015"
"Sticker | Bolt Strike","Counter-Strike 2","7 Feb","7 Feb","0,43€","43","sale","Sticker | Bolt Strike","730","2","41659657324","6614890010","6216354688","2","41659657324"
"Sticker | donk (Champion) | Shanghai 2024","Counter-Strike 2","7 Feb","7 Feb","0,01€","1","sale","Sticker | donk (Champion) | Shanghai 2024","730","2","41411895140","188530139","6449443157","2","41411895140"
"Sticker | Chompers","Counter-Strike 2","7 Feb","7 Feb","0,46€","46","sale","Sticker | Chompers","730","2","41666677807","6614890010","6216353729","2","41666677807"
"Sticker | Boom Epicenter","Counter-Strike 2","7 Feb","7 Feb","0,05€","5","sale","Sticker | Boom Epicenter","730","2","41666111885","6614890010","6216352776","2","41666111885"
"Galil AR | Metallic Squeezer","Counter-Strike 2","7 Feb","7 Feb","0,95€","95","sale","Galil AR | Metallic Squeezer (Field-Tested)","730","2","41664485054","6614890010","6216346885","2","41664485054"
"Sticker | Boom Epicenter","Counter-Strike 2","7 Feb","7 Feb","0,05€","5","sale","Sticker | Boom Epicenter","730","2","41665327392","6614890010","6216352776","2","41665327392"
"Sticker | Boom Detonation (Glitter)","Counter-Strike 2","7 Feb","7 Feb","0,14€","14","sale","Sticker | Boom Detonation (Glitter)","730","2","41666110322","6614890010","6216348689","2","41666110322"
"Sticker | Boom Detonation (Glitter)","Counter-Strike 2","7 Feb","7 Feb","0,14€","14","sale","Sticker | Boom Detonation (Glitter)","730","2","41660852810","6614890010","6216348689","2","41660852810"
"Charm | Pocket AWP","Counter-Strike 2","7 Feb","7 Feb","0,41€","41","sale","Charm | Pocket AWP","730","2","41656091554","6618022013","6216353647","2","41656091554"
"Sticker | Bolt Charge","Counter-Strike 2","7 Feb","7 Feb","0,85€","85","sale","Sticker | Bolt Charge","730","2","41660854418","6614890010","6216348687","2","41660854418"
"Sticker | Bolt Charge","Counter-Strike 2","7 Feb","7 Feb","0,85€","85","sale","Sticker | Bolt Charge","730","2","41659655711","6614890010","6216348687","2","41659655711"
"Charm | Pinch O' Salt","Counter-Strike 2","6 Feb","6 Feb","0,61€","61","sale","Charm | Pinch O' Salt","730","2","41720975938","6276440282","6216354694","2","41720975938"
"Charm | Whittle Knife","Counter-Strike 2","6 Feb","6 Feb","0,47€","47","sale","Charm | Whittle Knife","730","2","41580411923","6278179486","6216346414","2","41580411923"
"Charm | Backsplash","Counter-Strike 2","5 Feb","5 Feb","0,24€","24","sale","Charm | Backsplash","730","2","41582199696","6276720482","6216348986","2","41582199696"
"Charm | Lil' Ava","Counter-Strike 2","5 Feb","5 Feb","0,44€","44","sale","Charm | Lil' Ava","730","2","41553194623","6276481473","6216349718","2","41553194623"
"Charm | Lil' Cap Gun","Counter-Strike 2","5 Feb","5 Feb","0,26€","26","sale","Charm | Lil' Cap Gun","730","2","41554507865","6276918692","6216347811","2","41554507865"
"Charm | Lil' Cap Gun","Counter-Strike 2","5 Feb","5 Feb","0,26€","26","sale","Charm | Lil' Cap Gun","730","2","41562658417","6276694721","6216347811","2","41562658417"
"Sticker | Clown Nose","Counter-Strike 2","5 Feb","5 Feb","0,12€","12","sale","Sticker | Clown Nose","730","2","41580867969","519977179","6216375799","2","41580867969"
"Sticker | XD","Counter-Strike 2","5 Feb","5 Feb","0,10€","10","sale","Sticker | XD","730","2","41581540337","519977179","6216350737","2","41581540337"
"Sticker | Hydro Wave","Counter-Strike 2","5 Feb","5 Feb","0,24€","24","sale","Sticker | Hydro Wave","730","2","41628742774","6608259246","6216349482","2","41628742774"
"Sticker | Boom Detonation","Counter-Strike 2","5 Feb","5 Feb","0,04€","4","sale","Sticker | Boom Detonation","730","2","41628112467","6608259246","6216346225","2","41628112467"
"Sticker | Hydro Wave","Counter-Strike 2","5 Feb","5 Feb","0,24€","24","sale","Sticker | Hydro Wave","730","2","41628110583","6608259246","6216349482","2","41628110583"
"Sticker | Chompers","Counter-Strike 2","5 Feb","5 Feb","0,40€","40","sale","Sticker | Chompers","730","2","41614406085","6604352909","6216353729","2","41614406085"
"Charm | Hot Sauce","Counter-Strike 2","5 Feb","5 Feb","0,61€","61","sale","Charm | Hot Sauce","730","2","41551323089","6281043073","6216346866","2","41551323089"
"Charm | Hot Sauce","Counter-Strike 2","5 Feb","5 Feb","0,61€","61","sale","Charm | Hot Sauce","730","2","41627582937","6612553557","6216346866","2","41627582937"
"Sticker | High Heat","Counter-Strike 2","5 Feb","5 Feb","1,22€","122","sale","Sticker | High Heat","730","2","41620077730","6608259246","6216348688","2","41620077730"
"Revolution Case","Counter-Strike 2","5 Feb","5 Feb","0,51€","51","sale","Revolution Case","730","2","41791267023","302028390","5189384637","2","41791267023"
